"Entry","RecordType","Data","TimeToLive"
"login.live.com",,"login.msa.msidentity.com","8"
"login.live.com",,"www.tm.lg.prod.aadmsa.akadns.net","8"
"login.live.com",,"prdv4a.aadg.msidentity.com","8"
"login.live.com",,"www.tm.v4.a.prd.aadg.akadns.net","8"
"login.live.com",,"20.190.141.34","8"
"login.live.com",,"40.126.13.9","8"
"login.live.com",,"20.190.141.33","8"
"login.live.com",,"40.126.13.8","8"
"login.live.com",,"20.190.141.39","8"
"login.live.com",,"20.190.141.38","8"
"login.live.com",,"20.190.141.37","8"
"login.live.com",,"20.190.141.32","8"
