Entry,RecordType,Data,TimeToLive
main.vscode-cdn.net,5,vscode-cdn.z01.azurefd.net,1
main.vscode-cdn.net,5,mr-z01.tm-azurefd.net,1
main.vscode-cdn.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,1
main.vscode-cdn.net,5,part-0045.t-0009.t-msedge.net,1
main.vscode-cdn.net,1,13.107.246.73,1
main.vscode-cdn.net,1,13.107.213.73,1
mobile.events.data.microsoft.com,5,mobile.events.data.trafficmanager.net,1
mobile.events.data.microsoft.com,5,onedscolprdwus03.westus.cloudapp.azure.com,3
mobile.events.data.microsoft.com,1,20.189.173.4,3
mobile.events.data.microsoft.com,5,onedscolprdaus01.australiasoutheast.cloudapp.azure.com,1
mobile.events.data.microsoft.com,1,104.46.162.225,1
msedge.api.cdp.microsoft.com,5,api.cdp.microsoft.com,74
msedge.api.cdp.microsoft.com,5,glb.api.prod.dcat.dsp.trafficmanager.net,74
msedge.api.cdp.microsoft.com,1,135.233.95.80,74
mtalk.google.com,5,mobile-gtalk.l.google.com,13
mtalk.google.com,1,74.125.203.188,13
mwdb.cert.pl,1,195.187.6.12,6
myaccount.google.com,1,64.233.189.84,291
nav-edge.smartscreen.microsoft.com,5,prod-atm-wds-edge.trafficmanager.net,7
nav-edge.smartscreen.microsoft.com,5,prod-agic-sa-4.southeastasia.cloudapp.azure.com,3
nav-edge.smartscreen.microsoft.com,1,4.144.165.14,3
nav-edge.smartscreen.microsoft.com,5,prod-agic-sa-2.southeastasia.cloudapp.azure.com,1
nav-edge.smartscreen.microsoft.com,1,40.119.213.159,1
nav-edge.smartscreen.microsoft.com,5,prod-agic-je-2.japaneast.cloudapp.azure.com,4
nav-edge.smartscreen.microsoft.com,1,4.241.22.149,4
nav-edge.smartscreen.microsoft.com,5,prod-agic-je-3.japaneast.cloudapp.azure.com,6
nav-edge.smartscreen.microsoft.com,1,20.194.184.156,6
nav-edge.smartscreen.microsoft.com,5,prod-agic-jw-1.japanwest.cloudapp.azure.com,7
nav-edge.smartscreen.microsoft.com,1,40.74.81.198,7
ntp.msn.com,5,ntp-msn-com-world-atm-default.trafficmanager.net,11
ntp.msn.com,5,ntp.msn.com-ion.edgesuite.net,11
ntp.msn.com,5,a434.dscr.akamai.net,11
ntp.msn.com,1,210.71.227.168,11
ntp.msn.com,1,210.71.227.184,11
ntp.msn.com,1,210.71.227.147,13
oauthaccountmanager.googleapis.com,1,142.250.204.42,54
oauthaccountmanager.googleapis.com,1,142.250.66.74,54
oauthaccountmanager.googleapis.com,1,142.250.196.202,54
oauthaccountmanager.googleapis.com,1,142.250.198.74,54
ocsp.globalsign.com,5,cdn-default.globalsigncdn.com,15
ocsp.globalsign.com,5,cdn.globalsigncdn.com.cdn.cloudflare.net,15
ocsp.globalsign.com,1,104.18.21.226,15
ocsp.globalsign.com,1,104.18.20.226,15
ogads-pa.clients6.google.com,1,142.250.66.74,68
ogads-pa.clients6.google.com,1,142.250.198.74,259
ogads-pa.clients6.google.com,1,142.250.204.42,25
ogs.google.com,5,www3.l.google.com,33
ogs.google.com,1,142.250.204.46,33
optimizationguide-pa.googleapis.com,1,216.239.38.223,116
optimizationguide-pa.googleapis.com,1,216.239.32.223,116
optimizationguide-pa.googleapis.com,1,216.239.36.223,116
optimizationguide-pa.googleapis.com,1,216.239.34.223,116
play.google.com,1,142.250.204.46,29
play.google.com,1,142.250.198.78,202
play.google.com,1,142.250.196.206,146
play.google.com,1,142.250.77.14,62
raw.githubusercontent.com,1,185.199.110.133,1637
raw.githubusercontent.com,1,185.199.111.133,1637
raw.githubusercontent.com,1,185.199.109.133,1637
raw.githubusercontent.com,1,185.199.108.133,1637
recaptcha.net,1,142.250.204.35,158
redirector.gvt1.com,1,142.250.198.78,146
safebrowsing.googleapis.com,1,142.250.198.74,104
safebrowsingohttpgateway.googleapis.com,1,142.250.66.74,21
safebrowsingohttpgateway.googleapis.com,1,142.250.198.74,33
safebrowsingohttpgateway.googleapis.com,1,142.250.204.42,33
safebrowsingohttpgateway.googleapis.com,1,142.250.77.10,33
safebrowsingohttpgateway.googleapis.com,1,142.250.196.202,33
sb.scorecardresearch.com,1,3.169.137.32,14
sb.scorecardresearch.com,1,3.169.137.16,14
sb.scorecardresearch.com,1,3.169.137.94,14
sb.scorecardresearch.com,1,3.169.137.63,14
signaler-pa.clients6.google.com,1,142.250.196.202,12
signaler-pa.clients6.google.com,1,142.250.77.10,177
signaler-pa.clients6.google.com,1,142.250.198.74,35
ssl.gstatic.com,1,142.250.204.35,1
ssl.gstatic.com,1,142.250.198.67,116
static.doubleclick.net,1,142.250.77.6,61
taskassist-pa.clients6.google.com,1,142.250.196.202,34
th.bing.com,5,p-th.bing.com.trafficmanager.net,12
th.bing.com,5,th.bing.com.edgekey.net,12
th.bing.com,5,e86303.dscx.akamaiedge.net,12
th.bing.com,1,210.71.227.202,3
th.bing.com,1,210.71.227.200,3
th.bing.com,1,210.71.227.201,12
th.bing.com,1,210.71.227.211,12
th.bing.com,1,210.71.227.218,12
th.bing.com,1,210.71.227.208,12
th.bing.com,1,210.71.227.203,12
th.bing.com,1,210.71.227.217,12
th.bing.com,1,210.71.227.216,12
th.bing.com,1,210.71.227.209,12
thaka.bing.com,5,thaka.bing.com.edgekey.net,16
thaka.bing.com,5,e86303.dscx.akamaiedge.net,16
thaka.bing.com,1,203.69.138.99,5
thaka.bing.com,1,203.69.138.136,5
thaka.bing.com,1,203.69.138.89,5
thaka.bing.com,1,210.71.227.203,16
thaka.bing.com,1,210.71.227.201,16
thaka.bing.com,1,210.71.227.217,16
thaka.bing.com,1,210.71.227.208,16
thaka.bing.com,1,210.71.227.209,16
thaka.bing.com,1,210.71.227.211,16
thaka.bing.com,1,210.71.227.216,16
thaka.bing.com,1,210.71.227.218,16
time.windows.com,5,twc.trafficmanager.net,15
time.windows.com,1,20.189.79.72,15
translate.googleapis.com,1,142.250.66.74,109
tria.ge,1,104.18.40.144,72
tria.ge,1,172.64.147.112,72
ts3.tc.mm.bing.net,5,ts3.tc.mm.bing.net.eo.dnse3.com,34
ts3.tc.mm.bing.net,1,175.97.131.54,34
tunnel.googlezip.net,1,216.239.34.157,5435
turing-writingassistance.edge.microsoft.com,5,turing-writingassistance.edge.microsoft.com.b-0005.b-msedge.net,106
turing-writingassistance.edge.microsoft.com,5,b-0005.b-dc-msedge.net,106
turing-writingassistance.edge.microsoft.com,1,13.107.9.158,106
update.googleapis.com,1,142.250.198.67,69
user-images.githubusercontent.com,1,185.199.108.133,1003
user-images.githubusercontent.com,1,185.199.110.133,1003
user-images.githubusercontent.com,1,185.199.109.133,1003
user-images.githubusercontent.com,1,185.199.111.133,1003
uts-front.line-apps.com,1,147.92.191.21,43
uts-front.line-apps.com,1,147.92.242.232,43
uts-front.line-apps.com,1,147.92.146.114,43
waa-pa.clients6.google.com,1,142.250.196.202,59
waa-pa.clients6.google.com,1,142.250.198.74,192
waa-pa.clients6.google.com,1,142.250.77.10,27
www.bing.com,5,www-www.bing.com.trafficmanager.net,1
www.bing.com,5,www.bing.com.edgekey.net,1
www.bing.com,5,e86303.dscx.akamaiedge.net,1
www.bing.com,1,210.71.227.209,1
www.bing.com,1,210.71.227.211,3
www.bing.com,1,210.71.227.200,3
www.bing.com,1,210.71.227.202,3
www.bing.com,1,210.71.227.216,1
www.bing.com,1,210.71.227.218,1
www.bing.com,1,210.71.227.201,3
www.bing.com,1,203.69.138.136,1
www.bing.com,1,203.69.138.99,1
www.bing.com,1,203.69.138.89,1
www.eccexam.com,1,104.16.106.80,4
www.eccexam.com,1,104.16.105.80,4
www.google-analytics.com,1,142.250.204.46,113
www.google.com,1,142.250.204.36,69
www.google.com,1,142.250.66.68,60
www.google.com,1,142.251.155.119,56
www.google.com,1,142.251.156.119,56
www.google.com,1,142.251.154.119,56
www.google.com,1,142.251.151.119,56
www.google.com,1,142.251.153.119,56
www.google.com,1,142.251.152.119,56
www.google.com,1,142.251.150.119,56
www.google.com,1,142.251.157.119,56
www.google.com,1,142.250.196.196,27
www.google.com.tw,1,142.250.198.67,19
www.googleadservices.com,1,142.250.198.66,118
www.googleadservices.com,1,142.250.204.34,135
www.googleapis.com,1,142.250.204.42,34
www.googleapis.com,1,142.250.196.202,34
www.googleapis.com,1,142.250.198.74,34
www.googleapis.com,1,142.250.66.74,34
www.googletagmanager.com,1,142.250.196.200,97
www.googletagmanager.com,1,142.250.66.72,150
www.gstatic.com,1,142.250.198.67,220
www.gstatic.com,1,142.250.204.35,19
www.gstatic.com,1,142.250.77.3,4
www.gstatic.com,1,142.250.196.195,12
www.msftconnecttest.com,5,ncsi-geo.trafficmanager.net,11
www.msftconnecttest.com,5,www.msftncsi.com.edgesuite.net,11
www.msftconnecttest.com,5,a1961.g2.akamai.net,11
www.msftconnecttest.com,1,203.69.81.51,11
www.msftconnecttest.com,1,203.69.81.58,11
www.msftncsi.com,5,www.msftncsi.com.edgesuite.net,4
www.msftncsi.com,5,a1961.g2.akamai.net,4
www.msftncsi.com,1,203.69.81.51,4
www.msftncsi.com,1,203.69.81.58,4
www.virustotal.com,1,34.54.88.138,76
www.youtube.com,5,youtube-ui.l.google.com,79
www.youtube.com,1,142.250.77.14,41
www.youtube.com,1,142.250.198.78,79
www.youtube.com,1,142.250.196.206,79
www.youtube.com,1,142.250.204.46,79
www.youtube.com,1,142.250.66.78,79
