Entry,RecordType,Data,TimeToLive
crl.usertrust.com,1,172.64.149.23,86
crl.usertrust.com,1,104.18.38.233,86
ctldl.windowsupdate.com,5,ctldl.windowsupdate.com.delivery.microsoft.com,3
ctldl.windowsupdate.com,5,wu-b-net.trafficmanager.net,3
ctldl.windowsupdate.com,5,cl-glcb907925.gcdn.co,3
ctldl.windowsupdate.com,1,109.61.38.38,3
ctldl.windowsupdate.com,5,bg.microsoft.map.fastly.net,16
ctldl.windowsupdate.com,1,199.232.214.172,16
ctldl.windowsupdate.com,1,199.232.210.172,16
ctldl.windowsupdate.com,5,download.windowsupdate.com.edgesuite.net,5
ctldl.windowsupdate.com,5,a767.dspw65.akamai.net,5
ctldl.windowsupdate.com,1,23.55.44.40,5
ctldl.windowsupdate.com,1,23.55.44.44,5
cyberpeacemaker.github.io,1,185.199.108.153,666
cyberpeacemaker.github.io,1,185.199.109.153,666
cyberpeacemaker.github.io,1,185.199.110.153,666
cyberpeacemaker.github.io,1,185.199.111.153,666
default.exp-tas.com,5,deault-exp-tas-com.e-0014.e-msedge.net,10
default.exp-tas.com,5,e-0014.e-msedge.net,10
default.exp-tas.com,1,13.107.5.93,10
desktop.line-scdn.net,5,desktop.line-apps.com.akadns.net,16
desktop.line-scdn.net,5,desktop.line-scdn.net.edgekey.net,16
desktop.line-scdn.net,5,e4996.d.akamaiedge.net,16
desktop.line-scdn.net,1,23.202.129.66,16
diffuser-cdn.app-us1.com,1,104.18.128.216,59
diffuser-cdn.app-us1.com,1,104.17.31.174,59
discord.com,1,162.159.128.233,37
discord.com,1,162.159.138.232,37
discord.com,1,162.159.137.232,37
discord.com,1,162.159.136.232,37
discord.com,1,162.159.135.232,37
docs.google.com,1,142.250.77.14,2
drive.google.com,1,74.125.24.102,236
drive.google.com,1,74.125.24.138,236
drive.google.com,1,74.125.24.101,236
drive.google.com,1,74.125.24.113,236
drive.google.com,1,74.125.24.139,236
drive.google.com,1,74.125.24.100,236
drive.google.com,1,74.125.130.102,115
drive.google.com,1,74.125.130.101,115
drive.google.com,1,74.125.130.100,115
drive.google.com,1,74.125.130.113,115
drive.google.com,1,74.125.130.139,115
drive.google.com,1,74.125.130.138,115
eccouncil.zendesk.com,1,216.198.54.11,75
eccouncil.zendesk.com,1,216.198.53.11,75
edge-cloud-resource-static.azureedge.net,5,edge-cloud-resource-static.afd.azureedge.net,8
edge-cloud-resource-static.azureedge.net,5,mr-afd-azuredge.tm-azurefd.net,8
edge-cloud-resource-static.azureedge.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,8
edge-cloud-resource-static.azureedge.net,5,part-0045.t-0009.t-msedge.net,8
edge-cloud-resource-static.azureedge.net,1,13.107.213.73,8
edge-cloud-resource-static.azureedge.net,1,13.107.246.73,8
edge-consumer-static.azureedge.net,5,edge-consumer-static.afd.azureedge.net,3
edge-consumer-static.azureedge.net,5,mr-afd-azuredge.tm-azurefd.net,3
