Entry,RecordType,Data,TimeToLive
gateway-us-east1-c.discord.gg,1,162.159.133.234,6
gateway-us-east1-c.discord.gg,1,162.159.136.234,6
gateway-us-east1-c.discord.gg,1,162.159.134.234,6
gemini.google.com,1,142.250.196.206,205
gemini.google.com,28,2404:6800:4012:8::200e,24
gemini.google.com,1,142.250.204.46,11
gemini.google.com,1,142.250.198.78,1
github.com,1,20.27.177.113,10
github.githubassets.com,1,185.199.110.154,2454
github.githubassets.com,1,185.199.108.154,2454
github.githubassets.com,1,185.199.109.154,2454
github.githubassets.com,1,185.199.111.154,2454
google.com,1,142.250.204.46,34
google.com,1,142.250.198.78,46
google.com,1,142.250.196.206,32
graph.microsoft.com,5,ags.privatelink.msidentity.com,104
graph.microsoft.com,5,www.tm.prd.ags.akadns.net,104
graph.microsoft.com,1,20.190.144.170,104
graph.microsoft.com,1,20.190.144.171,104
graph.microsoft.com,1,20.190.144.172,104
graph.microsoft.com,1,20.190.144.169,104
ib.adnxs.com,,ib.sin1.geoadnxs.com,79
ib.adnxs.com,,103.43.90.117,79
ib.adnxs.com,,103.43.89.4,79
ib.adnxs.com,,103.43.91.249,79
ib.adnxs.com,,103.43.91.17,79
ib.adnxs.com,,103.43.91.8,79
ib.adnxs.com,,103.43.90.21,79
ib.adnxs.com,,103.43.90.19,79
ib.adnxs.com,,103.43.90.179,79
ib.adnxs.com,,103.43.91.210,79
ib.adnxs.com,,103.43.91.58,79
ib.adnxs.com,,xandr-g-geo.trafficmanager.net,79
ib.adnxs.com,,103.43.91.51,79
ib.adnxs.com,,103.43.90.53,79
images-ext-1.discordapp.net,,162.159.133.232,77
images-ext-1.discordapp.net,,162.159.134.232,77
images-ext-1.discordapp.net,,162.159.129.232,77
images-ext-1.discordapp.net,,162.159.130.232,77
images-ext-1.discordapp.net,,162.159.128.232,77
img-s-msn-com.akamaized.net,1,203.69.81.40,3
img-s-msn-com.akamaized.net,1,203.69.81.59,3
img-s-msn-com.akamaized.net,5,a1834.dscg2.akamai.net,3
img-s.msn.cn,5,img-s-msn-cn-world-atm-default.trafficmanager.net,38
img-s.msn.cn,5,img-s.msn.cn.eo.dnse4.com,38
img-s.msn.cn,1,175.97.131.54,38
lh3.google.com,5,lh2.l.google.com,27
lh3.google.com,1,142.250.198.78,22
lh3.google.com,1,142.250.204.46,42
lh3.google.com,1,142.250.77.14,27
lh3.googleusercontent.com,,142.250.198.65,81
lh3.googleusercontent.com,5,googlehosted.l.googleusercontent.com,111
lh3.googleusercontent.com,1,142.250.196.193,173
lh3.googleusercontent.com,1,142.250.66.65,157
lh3.googleusercontent.com,1,142.250.204.33,199
lh3.googleusercontent.com,1,142.250.77.1,111
login.live.com,1,20.190.141.35,4
login.live.com,5,www.tm.lg.prod.aadmsa.akadns.net,129
login.live.com,1,40.126.38.19,129
login.live.com,5,prdv4a.aadg.msidentity.com,129
login.live.com,1,20.190.141.32,77
login.live.com,1,20.190.166.133,129
login.live.com,1,20.190.166.131,129
login.live.com,1,20.190.166.67,138
login.live.com,1,20.190.141.36,77
login.live.com,5,www.tm.v4.a.prd.aadg.akadns.net,129
login.live.com,1,20.190.166.66,129
login.live.com,1,20.190.141.39,77
login.live.com,5,login.msa.msidentity.com,129
login.live.com,1,20.190.141.38,77
login.live.com,5,www.tm.lg.prod.aadmsa.trafficmanager.net,77
login.live.com,1,20.190.141.37,77
login.live.com,1,40.126.13.9,77
login.live.com,,default.a.lg.prod.aadmsa.akadns.net,46
login.live.com,5,www.tm.v4.a.prd.aadg.trafficmanager.net,175
login.live.com,,www.a.lg.prod.aadmsa.akadns.net,57
login.live.com,1,20.190.166.68,129
login.live.com,1,40.126.13.8,77
login.live.com,1,40.126.38.20,129
login.live.com,1,40.126.38.21,129
login.live.com,1,20.190.141.33,19
login.live.com,1,20.190.141.34,77
login.live.com,1,40.126.38.22,138
login.live.com,1,20.190.166.132,129
login.microsoft.com,5,a.privatelink.msidentity.com,66
login.microsoft.com,5,prda.aadg.msidentity.com,66
